spawns	name	room	loc_x	loc_y	loc_z	yaw	script	mood	animation_mood	respawn_time	spawn_objvar	special_room	special_room_script	room_objvar	room_objvar_name	room_objvar_value
commoner_rodian_male		world	-51.0661	28	-4663.32	0	conversation.c_kashyyyk_hunter			9	int:ai.defaultCalmBehavior=1					
corellia_abagga_creel		world	-293.73	28	-4661.56	180	conversation.corellia_coronet_abagga_creel			9	int:ai.defaultCalmBehavior=1					
corellia_finn_shallo		world	-175.44	28	-4445.15	270	conversation.corellia_coronet_times_editor			9	int:ai.defaultCalmBehavior=1					
corellia_ragtag_sentry		world	-526.92	3.1	-5050.55	315	theme_park.dungeon.generic_death			89	int:ai.defaultCalmBehavior=1					
corellia_ragtag_sentry		world	-531.83	2.29	-5055.64	315	theme_park.dungeon.generic_death			89	int:ai.defaultCalmBehavior=1					
corellia_ragtag_blackjack		world	-504.73	2.97	-5085.21	90	theme_park.dungeon.generic_death			89						
corellia_ragtag_blackjack		world	-516.26	2.05	-5088.41	90	theme_park.dungeon.generic_death			89						
corellia_ragtag_blackjack		world	-525.59	3.88	-5016.46	90	theme_park.dungeon.generic_death			89						
corellia_ragtag_sentry		world	-546.88	2.09	-5023.59	90	theme_park.dungeon.generic_death			89						
corellia_ragtag_blackjack		world	-544.77	0.38	-5069.1	90	theme_park.dungeon.generic_death			89						
corellia_ragtag_blackjack		world	-477.8	25.9	-5038.52	90	theme_park.dungeon.generic_death			89						
corellia_ragtag_blackjack		world	-497.28	8.15	-4984.27	90	theme_park.dungeon.generic_death			89						
corellia_ragtag_blackjack		world	-556.32	3.49	-4972.29	90	theme_park.dungeon.generic_death			89						
corellia_ragtag_blackjack		world	-453.43	11.81	-5000.86	90	theme_park.dungeon.generic_death			91						
corellia_meatlump_lunk		world	-145.27	34.25	-5016.46	270	theme_park.dungeon.generic_death			89	int:ai.defaultCalmBehavior=1					
corellia_meatlump_lunk		world	-149.57	34.7	-5021.66	0	theme_park.dungeon.generic_death			89	int:ai.defaultCalmBehavior=1					
corellia_meatlump_dunder		world	-165.92	33.93	-5005.46	90	theme_park.dungeon.generic_death			89						
corellia_meatlump_dunder		world	-131.8	34.17	-5036.24	90	theme_park.dungeon.generic_death			89						
corellia_meatlump_dunder		world	-157.28	35.89	-5048.47	90	theme_park.dungeon.generic_death			89						
corellia_meatlump_dunder		world	-132.85	31.27	-4992.5	90	theme_park.dungeon.generic_death			89						
corellia_meatlump_lunk		world	-77.08	29.24	-4983.4	270	theme_park.dungeon.generic_death			89	int:ai.defaultCalmBehavior=1					
corellia_meatlump_lunk		world	-80.99	30.12	-4987.79	0	theme_park.dungeon.generic_death			89	int:ai.defaultCalmBehavior=1					
corellia_meatlump_dunder		world	-71.39	28.33	-4962.77	90	theme_park.dungeon.generic_death			89						
corellia_meatlump_dunder		world	-69.66	28.8	-5012.26	90	theme_park.dungeon.generic_death			89						
corellia_meatlump_dunder		world	-100.79	32.05	-5014.69	90	theme_park.dungeon.generic_death			89						
corellia_meatlump_dunder		world	-98.14	28.36	-4963.71	90	theme_park.dungeon.generic_death			89						
corellia_meatlump_lunk		world	-75.39	28.95	-5069.7	270	theme_park.dungeon.generic_death			89	int:ai.defaultCalmBehavior=1					
corellia_meatlump_lunk		world	-79.13	29.54	-5074.52	0	theme_park.dungeon.generic_death			89	int:ai.defaultCalmBehavior=1					
corellia_meatlump_dunder		world	-36.61	23.86	5035.11	90	theme_park.dungeon.generic_death			89						
corellia_meatlump_dunder		world	-59.87	23.51	-5100.3	90	theme_park.dungeon.generic_death			89						
corellia_meatlump_dunder		world	-108.15	31.61	-5099.12	90	theme_park.dungeon.generic_death			98						
corellia_meatlump_dunder		world	-113.36	32.16	-5054.38	90	theme_park.dungeon.generic_death			89						
slice_hound_vicious		world	-6901	449	4527		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	-6901	449	4527		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	-6901	449	4527		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	-6901	449	4527		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	-1693	370.57	6872		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	-1693	370.57	6872		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	-1693	570.57	6872		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	4992	4.45	2914		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	4992	4.45	2914		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	4992	4.45	2914		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	4992	4.45	2914		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	753	394	2503		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	753	394	2503		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	753	394	2503		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	4820	34.16	-2663		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	4820	34.16	-2663		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	-7488	242	-3973		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	-7488	242	-3973		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	-7488	242	-3973		theme_park.dungeon.generic_death			600						
slice_hound_vicious		world	-7488	242	-3973		theme_park.dungeon.generic_death			600						
flail_boss		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
flail_killer		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
flail_killer		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
flail_killer		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
flail_killer		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
flail_killer		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
flail_killer		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
flail_killer		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
flail_killer		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
flail_killer		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
flail_killer		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
flail_killer		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
flail_killer		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
flail_cutthroat		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
flail_cutthroat		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
flail_cutthroat		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
flail_cutthroat		world	-4737	28.64	-1519		theme_park.dungeon.generic_death			600						
rebel_officer_questgiver		world	-5520	21	-2631	-90	conversation.c_impdefector_jom			1	int:ai.defaultCalmBehavior=1					
rebel_officer_questgiver		world	-6485	398	6017	25	conversation.c_impdefector_teslo			1	int:ai.defaultCalmBehavior=1					
rebel_recruiter		world	-5546	15	-6065	-90				1	int:ai.defaultCalmBehavior=1					
rebel_recruiter		world	-5516	23	-6187	170				1	int:ai.defaultCalmBehavior=1					
rebel_recruiter		world	-5156	4	-6417	-170				1	int:ai.defaultCalmBehavior=1					
imperial_recruiter		world	6835	315	-5785	-90				1	int:ai.defaultCalmBehavior=1					
imperial_recruiter		world	6706	315	-5558	179				1	int:ai.defaultCalmBehavior=1					
imperial_officer_questgiver		world	-4296	0	3801	130	conversation.c_impdefector_def			1	int:ai.defaultCalmBehavior=1					
